OD ID,Origin,Destination,HDV Demand,EV Demand
47->48,47,48,0.0,0.0
47->49,47,49,0.0,0.0
47->50,47,50,0.0,0.0
47->51,47,51,0.0,0.0
47->52,47,52,0.0,0.0
47->53,47,53,0.0,0.0
47->54,47,54,0.0,0.0
47->55,47,55,0.0,0.0
47->56,47,56,0.0,0.0
47->57,47,57,0.0,0.0
47->58,47,58,0.0,0.0
47->59,47,59,0.0,0.0
47->60,47,60,0.0,0.0
47->61,47,61,0.0,0.0
47->62,47,62,0.0,0.0
47->63,47,63,0.0,0.0
47->64,47,64,0.0,0.0
47->65,47,65,0.0,0.0
47->66,47,66,0.0,0.0
47->67,47,67,0.0,0.0
47->68,47,68,0.0,0.0
47->69,47,69,0.0,0.0
47->70,47,70,0.0,0.0
47->71,47,71,0.0,0.0
47->72,47,72,0.0,0.0
47->73,47,73,0.0,0.0
47->74,47,74,0.0,0.0
48->48,48,48,0.0,0.0
48->1,48,1,0.544804,0.0
48->2,48,2,4.766722,0.0
48->3,48,3,4.742102,0.0
48->4,48,4,0.0,0.0
48->5,48,5,0.0,0.0
48->6,48,6,5.201306,0.0
48->7,48,7,0.0,0.0
48->8,48,8,0.0,0.0
48->9,48,9,0.0,0.0
48->10,48,10,5.264023,0.0
48->11,48,11,0.0,0.0
48->12,48,12,0.0,0.0
48->13,48,13,4.697908,0.0
48->14,48,14,4.697908,0.0
48->15,48,15,0.0,0.0
48->16,48,16,0.0,0.0
48->17,48,17,0.0,0.0
48->18,48,18,0.0,0.0
48->19,48,19,0.0,0.0
48->20,48,20,4.837528,0.0
48->21,48,21,5.288314,0.0
48->22,48,22,5.401379,0.0
48->23,48,23,103.15795,0.0
48->24,48,24,103.15795,0.0
48->25,48,25,103.15795,0.0
48->26,48,26,103.15795,0.0
48->27,48,27,0.0,0.0
48->28,48,28,0.0,0.0
48->29,48,29,0.0,0.0
48->30,48,30,0.0,0.0
48->31,48,31,0.0,0.0
48->32,48,32,0.0,0.0
48->33,48,33,0.0,0.0
48->34,48,34,0.0,0.0
48->35,48,35,0.0,0.0
48->36,48,36,0.0,0.0
48->37,48,37,0.0,0.0
48->38,48,38,0.0,0.0
48->39,48,39,0.0,0.0
48->40,48,40,0.0,0.0
48->41,48,41,0.0,0.0
48->42,48,42,149.787104,0.0
48->43,48,43,0.0,0.0
48->44,48,44,0.0,0.0
48->45,48,45,0.0,0.0
48->46,48,46,0.0,0.0
48->47,48,47,0.0,0.0
48->49,48,49,38.749915,0.0
48->50,48,50,60.560394,0.0
48->51,48,51,60.560394,0.0
48->52,48,52,6.464663,0.0
48->53,48,53,6.447164,0.0
48->54,48,54,465.407703,0.0
48->55,48,55,0.0,0.0
48->56,48,56,0.0,0.0
48->57,48,57,0.0,0.0
48->58,48,58,0.0,0.0
48->59,48,59,0.0,0.0
48->60,48,60,0.0,0.0
48->61,48,61,0.0,0.0
48->62,48,62,0.0,0.0
48->63,48,63,0.0,0.0
48->64,48,64,0.0,0.0
48->65,48,65,0.0,0.0
48->66,48,66,0.0,0.0
48->67,48,67,0.0,0.0
48->68,48,68,0.0,0.0
48->69,48,69,0.0,0.0
48->70,48,70,0.0,0.0
48->71,48,71,0.0,0.0
48->72,48,72,0.0,0.0
48->73,48,73,0.0,0.0
48->74,48,74,0.0,0.0
49->49,49,49,0.0,0.0
49->1,49,1,0.571588,0.0
49->2,49,2,7.606273,0.0
49->3,49,3,7.583014,0.0
49->4,49,4,0.0,0.0
49->5,49,5,0.0,0.0
49->6,49,6,8.7594,0.0
49->7,49,7,0.0,0.0
49->8,49,8,0.0,0.0
49->9,49,9,0.0,0.0
49->10,49,10,8.940253,0.0
49->11,49,11,0.0,0.0
49->12,49,12,0.0,0.0
49->13,49,13,7.340665,0.0
49->14,49,14,7.340665,0.0
49->15,49,15,0.0,0.0
49->16,49,16,0.0,0.0
49->17,49,17,0.0,0.0
49->18,49,18,0.0,0.0
49->19,49,19,0.0,0.0
49->20,49,20,7.855097,0.0
49->21,49,21,8.940739,0.0
49->22,49,22,9.258434,0.0
49->23,49,23,0.0,0.0
49->24,49,24,0.0,0.0
49->25,49,25,0.0,0.0
49->26,49,26,0.0,0.0
49->27,49,27,0.0,0.0
49->28,49,28,0.0,0.0
49->29,49,29,14.551527,0.0
49->30,49,30,0.0,0.0
49->31,49,31,0.0,0.0
49->32,49,32,0.0,0.0
49->33,49,33,0.0,0.0
49->34,49,34,0.0,0.0
49->35,49,35,0.0,0.0
49->36,49,36,0.0,0.0
49->37,49,37,0.0,0.0
49->38,49,38,0.0,0.0
49->39,49,39,0.0,0.0
49->40,49,40,0.0,0.0
49->41,49,41,0.0,0.0
49->42,49,42,0.0,0.0
49->43,49,43,0.0,0.0
49->44,49,44,0.0,0.0
49->45,49,45,0.0,0.0
49->46,49,46,0.0,0.0
49->47,49,47,0.0,0.0
49->48,49,48,34.795661,0.0
49->50,49,50,55.381488,0.0
49->51,49,51,55.381488,0.0
49->52,49,52,5.497575,0.0
49->53,49,53,5.458531,0.0
49->54,49,54,32.645398,0.0
49->55,49,55,0.0,0.0
49->56,49,56,0.0,0.0
49->57,49,57,0.0,0.0
49->58,49,58,0.0,0.0
49->59,49,59,0.0,0.0
49->60,49,60,0.0,0.0
49->61,49,61,0.0,0.0
49->62,49,62,0.0,0.0
49->63,49,63,0.0,0.0
49->64,49,64,0.0,0.0
49->65,49,65,0.0,0.0
49->66,49,66,0.0,0.0
49->67,49,67,0.0,0.0
49->68,49,68,0.0,0.0
49->69,49,69,0.0,0.0
49->70,49,70,0.0,0.0
49->71,49,71,0.0,0.0
49->72,49,72,0.0,0.0
49->73,49,73,0.0,0.0
49->74,49,74,0.0,0.0
50->50,50,50,0.0,0.0
50->1,50,1,0.579193,0.0
50->2,50,2,9.282696,0.0
50->3,50,3,9.27495,0.0
50->4,50,4,0.0,0.0
50->5,50,5,0.0,0.0
50->6,50,6,11.092619,0.0
50->7,50,7,0.0,0.0
50->8,50,8,0.0,0.0
50->9,50,9,0.0,0.0
50->10,50,10,11.349321,0.0
50->11,50,11,0.0,0.0
50->12,50,12,0.0,0.0
50->13,50,13,8.88281,0.0
50->14,50,14,8.88281,0.0
50->15,50,15,0.0,0.0
50->16,50,16,0.0,0.0
50->17,50,17,0.0,0.0
50->18,50,18,0.0,0.0
50->19,50,19,0.0,0.0
50->20,50,20,9.683341,0.0
50->21,50,21,11.333564,0.0
50->22,50,22,11.832665,0.0
50->23,50,23,0.0,0.0
50->24,50,24,0.0,0.0
50->25,50,25,0.0,0.0
50->26,50,26,0.0,0.0
50->27,50,27,0.0,0.0
50->28,50,28,0.0,0.0
50->29,50,29,22.049089,0.0
50->30,50,30,0.0,0.0
50->31,50,31,0.0,0.0
50->32,50,32,0.0,0.0
50->33,50,33,0.0,0.0
50->34,50,34,0.0,0.0
50->35,50,35,0.0,0.0
50->36,50,36,0.0,0.0
50->37,50,37,0.0,0.0
50->38,50,38,0.0,0.0
50->39,50,39,0.0,0.0
50->40,50,40,0.0,0.0
50->41,50,41,0.0,0.0
50->42,50,42,0.0,0.0
50->43,50,43,0.0,0.0
50->44,50,44,0.0,0.0
50->45,50,45,0.0,0.0
50->46,50,46,0.0,0.0
50->47,50,47,0.0,0.0
50->48,50,48,225.872637,0.0
50->49,50,49,11.520449,0.0
50->51,50,51,0.0,0.0
50->52,50,52,388.124058,0.0
50->53,50,53,69.876441,0.0
50->54,50,54,31.992984,0.0
50->55,50,55,0.0,0.0
50->56,50,56,0.0,0.0
50->57,50,57,121.442833,0.0
50->58,50,58,0.0,0.0
50->59,50,59,0.0,0.0
50->60,50,60,0.0,0.0
50->61,50,61,0.0,0.0
50->62,50,62,0.0,0.0
50->63,50,63,0.0,0.0
50->64,50,64,0.0,0.0
50->65,50,65,0.0,0.0
50->66,50,66,0.0,0.0
50->67,50,67,0.0,0.0
50->68,50,68,0.0,0.0
50->69,50,69,0.0,0.0
50->70,50,70,0.0,0.0
50->71,50,71,0.0,0.0
50->72,50,72,0.0,0.0
50->73,50,73,0.0,0.0
50->74,50,74,0.0,0.0
51->51,51,51,0.0,0.0
51->1,51,1,0.579193,0.0
51->2,51,2,9.282696,0.0
51->3,51,3,9.27495,0.0
51->4,51,4,0.0,0.0
51->5,51,5,0.0,0.0
51->6,51,6,11.092619,0.0
51->7,51,7,0.0,0.0
51->8,51,8,0.0,0.0
51->9,51,9,0.0,0.0
51->10,51,10,11.349321,0.0
51->11,51,11,0.0,0.0
51->12,51,12,0.0,0.0
51->13,51,13,8.88281,0.0
51->14,51,14,8.88281,0.0
51->15,51,15,0.0,0.0
51->16,51,16,0.0,0.0
51->17,51,17,0.0,0.0
51->18,51,18,0.0,0.0
51->19,51,19,0.0,0.0
51->20,51,20,9.683341,0.0
51->21,51,21,11.333564,0.0
51->22,51,22,11.832665,0.0
51->23,51,23,0.0,0.0
51->24,51,24,0.0,0.0
51->25,51,25,0.0,0.0
51->26,51,26,0.0,0.0
51->27,51,27,0.0,0.0
51->28,51,28,0.0,0.0
51->29,51,29,22.049089,0.0
51->30,51,30,0.0,0.0
51->31,51,31,0.0,0.0
51->32,51,32,0.0,0.0
51->33,51,33,0.0,0.0
51->34,51,34,0.0,0.0
51->35,51,35,0.0,0.0
51->36,51,36,0.0,0.0
51->37,51,37,0.0,0.0
51->38,51,38,0.0,0.0
51->39,51,39,0.0,0.0
51->40,51,40,0.0,0.0
51->41,51,41,0.0,0.0
51->42,51,42,0.0,0.0
51->43,51,43,0.0,0.0
51->44,51,44,0.0,0.0
51->45,51,45,0.0,0.0
51->46,51,46,0.0,0.0
51->47,51,47,0.0,0.0
51->48,51,48,225.872637,0.0
51->49,51,49,11.520449,0.0
51->50,51,50,0.0,0.0
51->52,51,52,388.124058,0.0
51->53,51,53,69.876441,0.0
51->54,51,54,31.992984,0.0
51->55,51,55,0.0,0.0
51->56,51,56,0.0,0.0
51->57,51,57,121.442833,0.0
51->58,51,58,0.0,0.0
51->59,51,59,0.0,0.0
51->60,51,60,0.0,0.0
51->61,51,61,0.0,0.0
51->62,51,62,0.0,0.0
51->63,51,63,0.0,0.0
51->64,51,64,0.0,0.0
51->65,51,65,0.0,0.0
51->66,51,66,0.0,0.0
51->67,51,67,0.0,0.0
51->68,51,68,0.0,0.0
51->69,51,69,0.0,0.0
51->70,51,70,0.0,0.0
51->71,51,71,0.0,0.0
51->72,51,72,0.0,0.0
51->73,51,73,0.0,0.0
51->74,51,74,0.0,0.0
52->52,52,52,0.0,0.0
52->1,52,1,0.544491,0.0
52->2,52,2,4.633824,0.0
52->3,52,3,4.613355,0.0
52->4,52,4,0.0,0.0
52->5,52,5,0.0,0.0
52->6,52,6,5.058002,0.0
52->7,52,7,0.0,0.0
52->8,52,8,0.0,0.0
52->9,52,9,0.0,0.0
52->10,52,10,5.102921,0.0
52->11,52,11,0.0,0.0
52->12,52,12,0.0,0.0
52->13,52,13,4.553321,0.0
52->14,52,14,4.553321,0.0
52->15,52,15,0.0,0.0
52->16,52,16,0.0,0.0
52->17,52,17,0.0,0.0
52->18,52,18,0.0,0.0
52->19,52,19,0.0,0.0
52->20,52,20,4.692664,0.0
52->21,52,21,5.19048,0.0
52->22,52,22,5.196287,0.0
52->23,52,23,0.0,0.0
52->24,52,24,0.0,0.0
52->25,52,25,0.0,0.0
52->26,52,26,0.0,0.0
52->27,52,27,0.0,0.0
52->28,52,28,0.0,0.0
52->29,52,29,0.0,0.0
52->30,52,30,5.700315,0.0
52->31,52,31,5.700315,0.0
52->32,52,32,5.700315,0.0
52->33,52,33,5.700315,0.0
52->34,52,34,0.0,0.0
52->35,52,35,5.900486,0.0
52->36,52,36,19.065057,0.0
52->37,52,37,0.0,0.0
52->38,52,38,0.0,0.0
52->39,52,39,0.0,0.0
52->40,52,40,0.0,0.0
52->41,52,41,0.0,0.0
52->42,52,42,0.0,0.0
52->43,52,43,0.0,0.0
52->44,52,44,0.0,0.0
52->45,52,45,0.0,0.0
52->46,52,46,0.0,0.0
52->47,52,47,0.0,0.0
52->48,52,48,181.068397,0.0
52->49,52,49,31.554972,0.0
52->50,52,50,88.038327,0.0
52->51,52,51,88.038327,0.0
52->53,52,53,84.28561,0.0
52->54,52,54,34.681336,0.0
52->55,52,55,0.0,0.0
52->56,52,56,0.0,0.0
52->57,52,57,0.0,0.0
52->58,52,58,0.0,0.0
52->59,52,59,0.0,0.0
52->60,52,60,0.0,0.0
52->61,52,61,0.0,0.0
52->62,52,62,0.0,0.0
52->63,52,63,0.0,0.0
52->64,52,64,0.0,0.0
52->65,52,65,0.0,0.0
52->66,52,66,0.0,0.0
52->67,52,67,0.0,0.0
52->68,52,68,0.0,0.0
52->69,52,69,0.0,0.0
52->70,52,70,0.0,0.0
52->71,52,71,0.0,0.0
52->72,52,72,0.0,0.0
52->73,52,73,0.0,0.0
52->74,52,74,0.0,0.0
53->53,53,53,0.0,0.0
53->1,53,1,0.546041,0.0
53->2,53,2,4.662076,0.0
53->3,53,3,4.645671,0.0
53->4,53,4,0.0,0.0
53->5,53,5,0.0,0.0
53->6,53,6,5.052007,0.0
53->7,53,7,0.0,0.0
53->8,53,8,0.0,0.0
53->9,53,9,0.0,0.0
53->10,53,10,5.109795,0.0
53->11,53,11,0.0,0.0
53->12,53,12,0.0,0.0
53->13,53,13,4.560125,0.0
53->14,53,14,4.560125,0.0
53->15,53,15,0.0,0.0
53->16,53,16,0.0,0.0
53->17,53,17,0.0,0.0
53->18,53,18,0.0,0.0
53->19,53,19,0.0,0.0
53->20,53,20,4.710273,0.0
53->21,53,21,5.093015,0.0
53->22,53,22,5.207074,0.0
53->23,53,23,0.0,0.0
53->24,53,24,0.0,0.0
53->25,53,25,0.0,0.0
53->26,53,26,0.0,0.0
53->27,53,27,0.0,0.0
53->28,53,28,0.0,0.0
53->29,53,29,0.0,0.0
53->30,53,30,6.125598,0.0
53->31,53,31,6.125598,0.0
53->32,53,32,6.125598,0.0
53->33,53,33,6.125598,0.0
53->34,53,34,0.0,0.0
53->35,53,35,6.348829,0.0
53->36,53,36,24.483848,0.0
53->37,53,37,0.0,0.0
53->38,53,38,0.0,0.0
53->39,53,39,0.0,0.0
53->40,53,40,0.0,0.0
53->41,53,41,0.0,0.0
53->42,53,42,15.686674,0.0
53->43,53,43,33.906862,0.0
53->44,53,44,33.906862,0.0
53->45,53,45,33.906862,0.0
53->46,53,46,33.906862,0.0
53->47,53,47,0.0,0.0
53->48,53,48,168.926402,0.0
53->49,53,49,31.400682,0.0
53->50,53,50,63.973167,0.0
53->51,53,51,63.973167,0.0
53->52,53,52,234.005453,0.0
53->54,53,54,56.171572,0.0
53->55,53,55,0.0,0.0
53->56,53,56,0.0,0.0
53->57,53,57,0.0,0.0
53->58,53,58,0.0,0.0
53->59,53,59,0.0,0.0
53->60,53,60,0.0,0.0
53->61,53,61,0.0,0.0
53->62,53,62,0.0,0.0
53->63,53,63,0.0,0.0
53->64,53,64,0.0,0.0
53->65,53,65,0.0,0.0
53->66,53,66,0.0,0.0
53->67,53,67,0.0,0.0
53->68,53,68,0.0,0.0
53->69,53,69,0.0,0.0
53->70,53,70,0.0,0.0
53->71,53,71,0.0,0.0
53->72,53,72,0.0,0.0
53->73,53,73,0.0,0.0
53->74,53,74,0.0,0.0
54->54,54,54,0.0,0.0
54->1,54,1,0.529152,0.0
54->2,54,2,0.0,0.0
54->3,54,3,1.904684,0.0
54->4,54,4,0.0,0.0
54->5,54,5,0.0,0.0
54->6,54,6,3.592571,0.0
54->7,54,7,0.0,0.0
54->8,54,8,0.0,0.0
54->9,54,9,0.0,0.0
54->10,54,10,0.0,0.0
54->11,54,11,0.0,0.0
54->12,54,12,0.0,0.0
54->13,54,13,4.757789,0.0
54->14,54,14,4.757789,0.0
54->15,54,15,0.0,0.0
54->16,54,16,0.0,0.0
54->17,54,17,0.0,0.0
54->18,54,18,0.0,0.0
54->19,54,19,0.0,0.0
54->20,54,20,4.932186,0.0
54->21,54,21,0.959323,0.0
54->22,54,22,5.467891,0.0
54->23,54,23,9.224858,0.0
54->24,54,24,9.224858,0.0
54->25,54,25,9.224858,0.0
54->26,54,26,9.224858,0.0
54->27,54,27,0.0,0.0
54->28,54,28,0.0,0.0
54->29,54,29,0.0,0.0
54->30,54,30,9.646155,0.0
54->31,54,31,9.646155,0.0
54->32,54,32,9.646155,0.0
54->33,54,33,9.646155,0.0
54->34,54,34,0.0,0.0
54->35,54,35,0.0,0.0
54->36,54,36,41.941758,0.0
54->37,54,37,0.0,0.0
54->38,54,38,0.0,0.0
54->39,54,39,0.0,0.0
54->40,54,40,0.0,0.0
54->41,54,41,0.0,0.0
54->42,54,42,21.310982,0.0
54->43,54,43,80.459532,0.0
54->44,54,44,80.459532,0.0
54->45,54,45,80.459532,0.0
54->46,54,46,80.459532,0.0
54->47,54,47,0.0,0.0
54->48,54,48,187.877796,0.0
54->49,54,49,32.255685,0.0
54->50,54,50,16.518454,0.0
54->51,54,51,16.518454,0.0
54->52,54,52,19.659907,0.0
54->53,54,53,21.569117,0.0
54->55,54,55,0.0,0.0
54->56,54,56,0.0,0.0
54->57,54,57,9.348803,0.0
54->58,54,58,10.843154,0.0
54->59,54,59,10.099291,0.0
54->60,54,60,10.099291,0.0
54->61,54,61,8.493613,0.0
54->62,54,62,8.54667,0.0
54->63,54,63,8.54667,0.0
54->64,54,64,8.54667,0.0
54->65,54,65,8.54667,0.0
54->66,54,66,8.54667,0.0
54->67,54,67,42.247234,0.0
54->68,54,68,0.0,0.0
54->69,54,69,562.289671,0.0
54->70,54,70,0.0,0.0
54->71,54,71,0.0,0.0
54->72,54,72,0.0,0.0
54->73,54,73,0.0,0.0
54->74,54,74,0.0,0.0
55->55,55,55,0.0,0.0
55->1,55,1,0.0,0.0
55->2,55,2,0.0,0.0
55->3,55,3,0.0,0.0
55->4,55,4,0.0,0.0
55->5,55,5,0.0,0.0
55->6,55,6,0.0,0.0
55->7,55,7,0.0,0.0
55->8,55,8,0.0,0.0
55->9,55,9,0.0,0.0
55->10,55,10,0.0,0.0
55->11,55,11,0.0,0.0
55->12,55,12,136.826753,0.0
55->13,55,13,0.0,0.0
55->14,55,14,0.0,0.0
55->15,55,15,0.0,0.0
55->16,55,16,0.0,0.0
55->17,55,17,0.0,0.0
55->18,55,18,0.0,0.0
55->19,55,19,0.0,0.0
55->20,55,20,0.0,0.0
55->21,55,21,0.0,0.0
55->22,55,22,0.0,0.0
55->23,55,23,0.0,0.0
55->24,55,24,0.0,0.0
55->25,55,25,0.0,0.0
55->26,55,26,0.0,0.0
55->27,55,27,0.0,0.0
55->28,55,28,0.0,0.0
55->29,55,29,0.0,0.0
55->30,55,30,0.0,0.0
55->31,55,31,0.0,0.0
55->32,55,32,0.0,0.0
55->33,55,33,0.0,0.0
55->34,55,34,0.0,0.0
55->35,55,35,0.0,0.0
55->36,55,36,0.0,0.0
55->37,55,37,0.0,0.0
55->38,55,38,0.0,0.0
55->39,55,39,0.0,0.0
55->40,55,40,0.0,0.0
55->41,55,41,0.0,0.0
55->42,55,42,0.0,0.0
55->43,55,43,0.0,0.0
55->44,55,44,0.0,0.0
55->45,55,45,0.0,0.0
55->46,55,46,0.0,0.0
55->47,55,47,0.0,0.0
55->48,55,48,0.0,0.0
55->49,55,49,0.0,0.0
55->50,55,50,0.0,0.0
55->51,55,51,0.0,0.0
55->52,55,52,0.0,0.0
55->53,55,53,0.0,0.0
55->54,55,54,0.0,0.0
55->56,55,56,0.0,0.0
55->57,55,57,0.0,0.0
55->58,55,58,0.0,0.0
55->59,55,59,0.0,0.0
55->60,55,60,0.0,0.0
55->61,55,61,0.0,0.0
55->62,55,62,0.0,0.0
55->63,55,63,0.0,0.0
55->64,55,64,0.0,0.0
55->65,55,65,0.0,0.0
55->66,55,66,0.0,0.0
55->67,55,67,0.0,0.0
55->68,55,68,0.0,0.0
55->69,55,69,0.0,0.0
55->70,55,70,0.0,0.0
55->71,55,71,0.0,0.0
55->72,55,72,0.0,0.0
55->73,55,73,0.0,0.0
55->74,55,74,0.0,0.0
56->56,56,56,0.0,0.0
56->1,56,1,0.0,0.0
56->2,56,2,0.0,0.0
56->3,56,3,0.0,0.0
56->4,56,4,0.0,0.0
56->5,56,5,0.0,0.0
56->6,56,6,0.0,0.0
56->7,56,7,0.0,0.0
56->8,56,8,0.0,0.0
56->9,56,9,0.0,0.0
56->10,56,10,0.0,0.0
56->11,56,11,0.0,0.0
56->12,56,12,136.826753,0.0
56->13,56,13,0.0,0.0
56->14,56,14,0.0,0.0
56->15,56,15,0.0,0.0
56->16,56,16,0.0,0.0
56->17,56,17,0.0,0.0
56->18,56,18,0.0,0.0
56->19,56,19,0.0,0.0
56->20,56,20,0.0,0.0
56->21,56,21,0.0,0.0
56->22,56,22,0.0,0.0
56->23,56,23,0.0,0.0
56->24,56,24,0.0,0.0
56->25,56,25,0.0,0.0
56->26,56,26,0.0,0.0
56->27,56,27,0.0,0.0
56->28,56,28,0.0,0.0
56->29,56,29,0.0,0.0
56->30,56,30,0.0,0.0
56->31,56,31,0.0,0.0
56->32,56,32,0.0,0.0
56->33,56,33,0.0,0.0
56->34,56,34,0.0,0.0
56->35,56,35,0.0,0.0
56->36,56,36,0.0,0.0
56->37,56,37,0.0,0.0
56->38,56,38,0.0,0.0
56->39,56,39,0.0,0.0
56->40,56,40,0.0,0.0
56->41,56,41,0.0,0.0
56->42,56,42,0.0,0.0
56->43,56,43,0.0,0.0
56->44,56,44,0.0,0.0
56->45,56,45,0.0,0.0
56->46,56,46,0.0,0.0
56->47,56,47,0.0,0.0
56->48,56,48,0.0,0.0
56->49,56,49,0.0,0.0
56->50,56,50,0.0,0.0
56->51,56,51,0.0,0.0
56->52,56,52,0.0,0.0
56->53,56,53,0.0,0.0
56->54,56,54,0.0,0.0
56->55,56,55,0.0,0.0
56->57,56,57,0.0,0.0
56->58,56,58,0.0,0.0
56->59,56,59,0.0,0.0
56->60,56,60,0.0,0.0
56->61,56,61,0.0,0.0
56->62,56,62,0.0,0.0
56->63,56,63,0.0,0.0
56->64,56,64,0.0,0.0
56->65,56,65,0.0,0.0
56->66,56,66,0.0,0.0
56->67,56,67,0.0,0.0
56->68,56,68,0.0,0.0
56->69,56,69,0.0,0.0
56->70,56,70,0.0,0.0
56->71,56,71,0.0,0.0
56->72,56,72,0.0,0.0
56->73,56,73,0.0,0.0
56->74,56,74,0.0,0.0
57->57,57,57,0.0,0.0
57->1,57,1,0.0,0.0
57->2,57,2,0.0,0.0
57->3,57,3,0.0,0.0
57->4,57,4,0.0,0.0
57->5,57,5,0.0,0.0
57->6,57,6,0.0,0.0
57->7,57,7,0.0,0.0
57->8,57,8,0.0,0.0
57->9,57,9,0.0,0.0
57->10,57,10,0.0,0.0
57->11,57,11,0.0,0.0
57->12,57,12,0.0,0.0
57->13,57,13,0.0,0.0
57->14,57,14,0.0,0.0
57->15,57,15,0.0,0.0
57->16,57,16,0.0,0.0
57->17,57,17,0.0,0.0
57->18,57,18,0.0,0.0
57->19,57,19,0.0,0.0
57->20,57,20,0.0,0.0
57->21,57,21,0.0,0.0
57->22,57,22,0.0,0.0
57->23,57,23,27.201724,0.0
57->24,57,24,27.201724,0.0
57->25,57,25,27.201724,0.0
57->26,57,26,27.201724,0.0
57->27,57,27,0.0,0.0
57->28,57,28,0.0,0.0
57->29,57,29,0.0,0.0
57->30,57,30,31.207997,0.0
57->31,57,31,31.207997,0.0
57->32,57,32,31.207997,0.0
57->33,57,33,31.207997,0.0
57->34,57,34,0.0,0.0
57->35,57,35,9.65516,0.0
57->36,57,36,0.0,0.0
57->37,57,37,0.0,0.0
57->38,57,38,0.0,0.0
57->39,57,39,0.0,0.0
57->40,57,40,0.0,0.0
57->41,57,41,0.0,0.0
57->42,57,42,0.0,0.0
57->43,57,43,0.0,0.0
57->44,57,44,0.0,0.0
57->45,57,45,0.0,0.0
57->46,57,46,0.0,0.0
57->47,57,47,0.0,0.0
57->48,57,48,0.0,0.0
57->49,57,49,0.0,0.0
57->50,57,50,157.185283,0.0
57->51,57,51,157.185283,0.0
57->52,57,52,0.0,0.0
57->53,57,53,0.0,0.0
57->54,57,54,16.79222,0.0
57->55,57,55,0.0,0.0
57->56,57,56,0.0,0.0
57->58,57,58,0.0,0.0
57->59,57,59,34.470231,0.0
57->60,57,60,34.470231,0.0
57->61,57,61,23.341177,0.0
57->62,57,62,21.093195,0.0
57->63,57,63,21.093195,0.0
57->64,57,64,21.093195,0.0
57->65,57,65,21.093195,0.0
57->66,57,66,21.093195,0.0
57->67,57,67,24.06731,0.0
57->68,57,68,0.0,0.0
57->69,57,69,29.464662,0.0
57->70,57,70,0.0,0.0
57->71,57,71,0.0,0.0
57->72,57,72,0.0,0.0
57->73,57,73,0.0,0.0
57->74,57,74,0.0,0.0
58->58,58,58,0.0,0.0
58->1,58,1,3.121589,0.0
58->2,58,2,0.0,0.0
58->3,58,3,3.198683,0.0
58->4,58,4,0.0,0.0
58->5,58,5,0.0,0.0
58->6,58,6,10.860629,0.0
58->7,58,7,0.0,0.0
58->8,58,8,0.0,0.0
58->9,58,9,0.0,0.0
58->10,58,10,0.0,0.0
58->11,58,11,0.0,0.0
58->12,58,12,0.0,0.0
58->13,58,13,14.842005,0.0
58->14,58,14,14.842005,0.0
58->15,58,15,0.0,0.0
58->16,58,16,23.688343,0.0
58->17,58,17,23.688343,0.0
58->18,58,18,23.688343,0.0
58->19,58,19,0.0,0.0
58->20,58,20,85.600503,0.0
58->21,58,21,29.697176,0.0
58->22,58,22,24.790304,0.0
58->23,58,23,0.0,0.0
58->24,58,24,0.0,0.0
58->25,58,25,0.0,0.0
58->26,58,26,0.0,0.0
58->27,58,27,0.0,0.0
58->28,58,28,0.0,0.0
58->29,58,29,23.706615,0.0
58->30,58,30,24.997455,0.0
58->31,58,31,24.997455,0.0
58->32,58,32,24.997455,0.0
58->33,58,33,24.997455,0.0
58->34,58,34,0.0,0.0
58->35,58,35,8.85386,0.0
58->36,58,36,0.0,0.0
58->37,58,37,17.462714,0.0
58->38,58,38,17.462714,0.0
58->39,58,39,17.462714,0.0
58->40,58,40,17.462714,0.0
58->41,58,41,0.0,0.0
58->42,58,42,0.0,0.0
58->43,58,43,0.0,0.0
58->44,58,44,0.0,0.0
58->45,58,45,0.0,0.0
58->46,58,46,0.0,0.0
58->47,58,47,0.0,0.0
58->48,58,48,0.0,0.0
58->49,58,49,8.12843,0.0
58->50,58,50,8.669538,0.0
58->51,58,51,8.669538,0.0
58->52,58,52,0.0,0.0
58->53,58,53,0.0,0.0
58->54,58,54,14.435015,0.0
58->55,58,55,0.0,0.0
58->56,58,56,0.0,0.0
58->57,58,57,128.693118,0.0
58->59,58,59,23.668492,0.0
58->60,58,60,23.668492,0.0
58->61,58,61,18.936814,0.0
58->62,58,62,18.025677,0.0
58->63,58,63,18.025677,0.0
58->64,58,64,18.025677,0.0
58->65,58,65,18.025677,0.0
58->66,58,66,18.025677,0.0
58->67,58,67,19.992593,0.0
58->68,58,68,0.0,0.0
58->69,58,69,22.93063,0.0
58->70,58,70,0.0,0.0
58->71,58,71,0.0,0.0
58->72,58,72,0.0,0.0
58->73,58,73,0.0,0.0
58->74,58,74,0.0,0.0
59->59,59,59,0.0,0.0
59->1,59,1,0.584093,0.0
59->2,59,2,0.0,0.0
59->3,59,3,2.342811,0.0
59->4,59,4,0.0,0.0
59->5,59,5,0.0,0.0
59->6,59,6,6.160351,0.0
59->7,59,7,0.0,0.0
59->8,59,8,0.0,0.0
59->9,59,9,0.0,0.0
59->10,59,10,0.0,0.0
59->11,59,11,0.0,0.0
59->12,59,12,0.0,0.0
59->13,59,13,9.680315,0.0
59->14,59,14,9.680315,0.0
59->15,59,15,0.0,0.0
59->16,59,16,0.0,0.0
59->17,59,17,0.0,0.0
